index,loss,correct,predicted,total_logprob
0,22.57790184020996,0, neutral,-18.634252548217773
1,20.723726272583008,0, neutral,-19.657133102416992
2,1.154074788093567,0, neutral,-18.689085006713867
3,15.303542137145996,0, neutral,-18.762144088745117
4,1.9629614353179932,0, neutral,-19.37259292602539
5,1.666911005973816,0, neutral,-18.540193557739258
6,0.04530871659517288,1, neutral,-18.970060348510742
7,1.018835425376892,0, neutral,-19.551477432250977
8,17.19346046447754,0, neutral,-18.064294815063477
9,0.29939723014831543,1, contradiction,-19.311140060424805
10,23.248615264892578,0, neutral,-20.72821044921875
11,20.232690811157227,0, contradiction,-21.989988327026367
12,0.5805963277816772,1, neutral,-21.72594451904297
13,0.7071561813354492,0, neutral,-23.415260314941406
14,16.019668579101562,0, contradiction,-20.776432037353516
15,0.11356814205646515,1, contradiction,-19.80034828186035
16,0.5957918763160706,1, neutral,-22.40516471862793
17,0.6279492378234863,1, neutral,-23.261503219604492
18,0.0026007420383393764,1, contradiction,-20.657743453979492
19,21.179391860961914,0, contradiction,-20.504072189331055
20,0.06911900639533997,1, contradiction,-22.05487632751465
21,22.087318420410156,0, contradiction,-20.482067108154297
22,16.85271453857422,0, contradiction,-20.446250915527344
23,0.05214482545852661,1, contradiction,-21.381393432617188
24,24.813554763793945,0, contradiction,-20.37007713317871
25,0.006594324950128794,1, contradiction,-20.029638290405273
26,21.173076629638672,0, contradiction,-18.302730560302734
27,0.004562800750136375,1, contradiction,-18.612092971801758
28,6.35948371887207,0, contradiction,-18.043577194213867
29,0.006748977117240429,1, contradiction,-19.738065719604492
30,25.121009826660156,0, neutral,-21.930137634277344
31,0.4392363131046295,1, contradiction,-20.805376052856445
32,0.7911006808280945,0, neutral,-22.32288360595703
33,0.5601197481155396,1, neutral,-21.50630760192871
34,0.19501496851444244,1, contradiction,-20.547012329101562
35,0.2061542421579361,1, neutral,-21.262802124023438
36,0.34694617986679077,1, neutral,-20.7597599029541
37,19.397777557373047,0, neutral,-21.47702407836914
38,1.1606991291046143,0, contradiction,-21.029605865478516
39,0.511120617389679,1, neutral,-21.719402313232422
40,0.8540480732917786,0, neutral,-22.042848587036133
41,1.1643723249435425,0, contradiction,-21.81277847290039
42,0.13665205240249634,1, neutral,-22.66248893737793
43,23.202499389648438,0, contradiction,-22.572792053222656
44,0.793128252029419,0, neutral,-21.818525314331055
45,1.199748158454895,0, contradiction,-20.871469497680664
46,20.841289520263672,0, contradiction,-20.675739288330078
47,0.007298710290342569,1, contradiction,-20.280414581298828
48,0.017651021480560303,1, contradiction,-19.779380798339844
49,21.911218643188477,0, contradiction,-18.651700973510742
50,21.88015365600586,0, contradiction,-17.243030548095703
51,4.01950216293335,0, contradiction,-17.660303115844727
52,2.180626392364502,0, contradiction,-17.568801879882812
53,2.3384287357330322,0, contradiction,-16.788375854492188
54,0.015953632071614265,1, contradiction,-18.542810440063477
55,0.03528200462460518,1, contradiction,-17.72090721130371
56,20.881336212158203,0, contradiction,-17.714107513427734
57,20.7002010345459,0, contradiction,-20.009294509887695
58,21.792240142822266,0, contradiction,-20.20919418334961
59,0.030265910550951958,1, contradiction,-17.22760772705078
