index,loss,correct,predicted,total_logprob
0,1.2159273865108844e-05,1, antonym,-5.464378356933594
1,0.006756910588592291,1, antonym,-3.974414348602295
2,0.0053357332944869995,1, antonym,-4.300234794616699
3,0.02040758728981018,1, antonym,-5.282314777374268
4,0.00028951745480298996,1, antonym,-6.270689964294434
5,0.00019786784832831472,1, antonym,-6.504150390625
6,1.9788545614574105e-05,1, antonym,-3.8995840549468994
7,0.023177193477749825,1, antonym,-3.9993696212768555
8,3.4570634852570947e-06,1, antonym,-6.6704487800598145
9,0.0005681092734448612,1, antonym,-6.359729290008545
10,2.7418097943154862e-06,1, antonym,-5.581442356109619
11,7.152555099310121e-07,1, antonym,-5.561168670654297
12,0.00044228785554878414,1, antonym,-5.472204208374023
13,0.0010543270036578178,1, antonym,-5.955235958099365
14,1.2159273865108844e-05,1, antonym,-5.283926963806152
15,3.909988299710676e-05,1, antonym,-5.8477301597595215
16,0.0008762810612097383,1, antonym,-6.859045505523682
17,4.327203714638017e-05,1, antonym,-6.842797756195068
18,2.074220174108632e-05,1, antonym,-6.5959577560424805
19,0.00038485272671096027,1, antonym,-7.225443363189697
20,5.960446742392378e-06,1, antonym,-5.679619312286377
21,1.8596476365928538e-05,1, antonym,-5.786920070648193
22,0.0008671099785715342,1, antonym,-6.776711463928223
23,2.6702524337451905e-05,1, antonym,-6.772197246551514
24,2.50339189733495e-06,1, antonym,-5.414669990539551
25,6.4490144723095e-05,1, antonym,-6.867618560791016
26,3.4570634852570947e-06,1, antonym,-3.979548931121826
27,2.0146166207268834e-05,1, antonym,-4.69268274307251
28,3.0874729418428615e-05,1, antonym,-4.909111022949219
29,3.40932747349143e-05,1, antonym,-6.217320442199707
30,2.50339189733495e-06,1, antonym,-5.584319114685059
31,0.16413870453834534,1, antonym,-5.223013877868652
32,0.00022349244682118297,1, antonym,-6.206470489501953
33,6.198863957251888e-06,1, antonym,-5.143503665924072
34,3.766942609217949e-05,1, antonym,-5.85528564453125
35,0.17927932739257812,1, antonym,-4.538546562194824
36,2.264974000354414e-06,1, antonym,-4.494210243225098
37,3.0517112463712692e-05,1, antonym,-6.399147033691406
38,1.0760778188705444,0, synonym,-5.596035957336426
39,0.004855270963162184,1, antonym,-4.393621444702148
40,3.4570634852570947e-06,1, antonym,-4.838970184326172
41,2.9444261599564925e-05,1, antonym,-5.717055797576904
42,0.03465072438120842,1, antonym,-6.580563068389893
43,2.658331868587993e-05,1, antonym,-5.5191731452941895
44,3.421248038648628e-05,1, antonym,-5.966917514801025
45,0.0003545847721397877,1, antonym,-8.583357810974121
46,8.940656698541716e-06,1, antonym,-6.062701225280762
47,7.2341814041137695,0, synonym,-3.2678215503692627
48,0.0008853329927660525,1, antonym,-6.2719926834106445
49,5.960462772236497e-07,1, antonym,-4.802945613861084
50,0.00012468514614738524,1, antonym,-6.43651819229126
51,0.003195063676685095,1, antonym,-5.995980739593506
52,0.0019263536669313908,1, antonym,-6.163382053375244
53,3.576278118089249e-07,1, antonym,-4.1583404541015625
54,8.451581379631534e-05,1, antonym,-4.979883670806885
55,0.0007077334448695183,1, antonym,-6.476468086242676
56,1.811964830267243e-05,1, antonym,-6.071476936340332
57,4.8397800128441304e-05,1, antonym,-7.15531063079834
58,5.5938005447387695,0, synonym,-3.417362689971924
59,1.3919624090194702,0, synonym,-5.29651403427124
60,0.0001720042055239901,1, antonym,-4.71459436416626
61,0.001957050058990717,1, antonym,-7.377371311187744
62,0.0007706294418312609,1, antonym,-6.322721004486084
63,5.722029527532868e-06,1, antonym,-4.7758331298828125
64,2.3841830625315197e-06,1, antonym,-5.986304759979248
65,0.0007271506474353373,1, antonym,-6.904084205627441
66,4.0531076592742465e-06,1, antonym,-5.1922831535339355
67,5.0424259825376794e-05,1, antonym,-7.168130874633789
68,0.00011300401820335537,1, antonym,-5.9431047439575195
69,2.7418097943154862e-06,1, antonym,-5.103825092315674
70,7.767881393432617,0, synonym,-2.8297510147094727
71,4.255681051290594e-05,1, antonym,-3.8089559078216553
72,4.768360213347478e-06,1, antonym,-4.789772033691406
73,0.028254840523004532,1, antonym,-7.102814197540283
74,0.00011789103882620111,1, antonym,-5.140069007873535
75,0.00010263393050990999,1, antonym,-3.3961257934570312
76,2.145764938177308e-06,1, antonym,-4.92752742767334
77,0.04325920715928078,1, antonym,-3.9632883071899414
78,9.298280929215252e-06,1, antonym,-4.620406627655029
79,0.8524453043937683,0, synonym,-3.9240024089813232
80,1.2843066453933716,0, synonym,-5.059094429016113
81,2.9802276912960224e-06,1, antonym,-4.093134880065918
82,7.611602783203125,0, synonym,-2.9932408332824707
83,8.451581379631534e-05,1, antonym,-6.8969526290893555
84,1.3828182090946939e-05,1, antonym,-7.162860870361328
85,0.00010430268594063818,1, antonym,-4.396833419799805
86,9.512448741588742e-05,1, antonym,-7.0317230224609375
87,0.019615361467003822,1, antonym,-5.810705661773682
88,0.0008429311565123498,1, antonym,-5.799951553344727
89,0.0004549183649942279,1, antonym,-5.623787879943848
90,1.0728830375228426e-06,1, antonym,-4.3604207038879395
91,0.006944803986698389,1, antonym,-4.584606647491455
92,0.08169658482074738,1, antonym,-6.090120792388916
93,3.4927710657939315e-05,1, antonym,-6.491330146789551
94,1.5497195136049413e-06,1, antonym,-5.4036688804626465
95,0.0536324642598629,1, antonym,-6.199923038482666
96,0.001827000523917377,1, antonym,-6.250102519989014
97,18.39176368713379,0, synonym,-4.2672576904296875
98,0.0001134808044298552,1, antonym,-5.219759941101074
99,1.7046782886609435e-05,1, antonym,-6.244302272796631
100,0.11878252029418945,1, antonym,-4.528542995452881
101,0.0003541081096045673,1, antonym,-5.1413984298706055
102,3.6954195820726454e-05,1, antonym,-6.224116802215576
103,0.0008687774534337223,1, antonym,-5.335790634155273
104,6.55629628454335e-05,1, antonym,-6.401861190795898
105,0.05463876202702522,1, antonym,-4.083531379699707
106,0.5935127139091492,1, antonym,-4.619916915893555
107,4.0531076592742465e-06,1, antonym,-6.376541614532471
