index,loss,correct,predicted,total_logprob
0,1.7400692701339722,0, contradiction,-6.049808025360107
1,4.2724103927612305,0, contradiction,-5.719216346740723
2,1.8655555248260498,0, contradiction,-6.101290702819824
3,4.192241668701172,0, contradiction,-5.568817138671875
4,4.354528903961182,0, contradiction,-5.694406032562256
5,2.286458730697632,0, contradiction,-6.1620635986328125
6,4.338356971740723,0, contradiction,-6.075299263000488
7,1.6193037033081055,0, contradiction,-6.195064544677734
8,4.603919506072998,0, contradiction,-5.802694797515869
9,1.714650273323059,0, contradiction,-6.106257915496826
10,3.7516987323760986,0, contradiction,-6.142155170440674
11,1.7966217994689941,0, contradiction,-6.444946765899658
12,4.067695140838623,0, contradiction,-5.790792942047119
13,1.6838315725326538,0, contradiction,-6.256204128265381
14,4.461111545562744,0, contradiction,-5.558584690093994
15,1.993016242980957,0, contradiction,-6.390557289123535
16,4.353809356689453,0, contradiction,-5.317444801330566
17,2.0281009674072266,0, contradiction,-6.055952072143555
18,4.135265827178955,0, contradiction,-5.724006175994873
19,2.094404458999634,0, contradiction,-5.994002342224121
20,4.1810221672058105,0, contradiction,-5.790197849273682
21,1.2150335311889648,0, contradiction,-7.200328826904297
22,3.638765335083008,0, contradiction,-5.7835493087768555
23,2.078643321990967,0, contradiction,-6.2551655769348145
24,4.477557182312012,0, contradiction,-5.62114143371582
25,1.2661890983581543,0, contradiction,-6.277261257171631
26,3.867464303970337,0, contradiction,-6.357395172119141
27,1.1945252418518066,0, contradiction,-6.998555660247803
28,3.9575271606445312,0, contradiction,-5.792816162109375
29,1.857597827911377,0, contradiction,-6.415063381195068
30,4.572851657867432,0, contradiction,-5.675652980804443
31,2.5978333950042725,0, contradiction,-6.073172569274902
32,4.416965484619141,0, contradiction,-5.183503150939941
33,2.103400468826294,0, contradiction,-5.995546817779541
34,4.410281658172607,0, contradiction,-5.7958598136901855
35,2.3583250045776367,0, contradiction,-5.894251823425293
36,3.9503140449523926,0, contradiction,-5.835169315338135
37,1.8684043884277344,0, contradiction,-6.239325523376465
38,3.2952654361724854,0, contradiction,-5.882330894470215
39,1.624556064605713,0, contradiction,-6.520914554595947
40,4.5161848068237305,0, contradiction,-5.4745683670043945
41,1.3648390769958496,0, contradiction,-6.742978572845459
42,3.782449960708618,0, contradiction,-6.023186206817627
43,1.7156314849853516,0, contradiction,-6.303099632263184
44,4.039499282836914,0, contradiction,-5.78730583190918
45,1.7041773796081543,0, contradiction,-6.23954439163208
46,4.1187028884887695,0, contradiction,-5.48367977142334
47,1.7383782863616943,0, contradiction,-6.405202865600586
48,3.9224443435668945,0, contradiction,-5.846177101135254
49,1.047410011291504,0, contradiction,-7.066977500915527
50,4.616216659545898,0, contradiction,-5.37070369720459
51,1.8406109809875488,0, contradiction,-6.357872486114502
52,2.6104443073272705,0, contradiction,-9.027153015136719
53,3.271522283554077,0, contradiction,-9.627933502197266
54,2.642357587814331,0, contradiction,-9.133194923400879
55,3.4708468914031982,0, contradiction,-9.111212730407715
56,3.546048879623413,0, contradiction,-9.030537605285645
57,2.430680990219116,0, contradiction,-9.358847618103027
58,3.4096996784210205,0, contradiction,-9.015189170837402
59,2.745149612426758,0, contradiction,-9.361187934875488
60,3.304657220840454,0, contradiction,-9.049028396606445
61,2.270437479019165,0, contradiction,-9.660070419311523
62,3.255455493927002,0, contradiction,-8.971439361572266
63,2.4511828422546387,0, contradiction,-9.438468933105469
64,3.6445069313049316,0, contradiction,-9.112323760986328
65,2.8572497367858887,0, contradiction,-9.414185523986816
66,3.1010351181030273,0, contradiction,-9.197284698486328
67,2.4555397033691406,0, contradiction,-9.489550590515137
68,3.526966094970703,0, contradiction,-9.055423736572266
69,2.6744260787963867,0, contradiction,-9.212815284729004
70,3.627300262451172,0, contradiction,-8.756844520568848
71,2.256160020828247,0, contradiction,-9.39022445678711
72,3.620088577270508,0, contradiction,-8.354259490966797
73,2.3185677528381348,0, contradiction,-8.901970863342285
74,3.497777223587036,0, contradiction,-9.120929718017578
75,2.5812504291534424,0, contradiction,-9.39502239227295
76,3.5964720249176025,0, contradiction,-8.789373397827148
77,2.534001350402832,0, contradiction,-9.326139450073242
78,3.515282154083252,0, contradiction,-8.899386405944824
79,2.3273284435272217,0, contradiction,-9.31679916381836
80,3.399385929107666,0, contradiction,-9.097708702087402
81,2.5599608421325684,0, contradiction,-9.498830795288086
82,2.911984920501709,0, contradiction,-9.108083724975586
83,2.5335631370544434,0, contradiction,-9.589171409606934
84,3.12178111076355,0, contradiction,-9.295961380004883
85,2.4227964878082275,0, contradiction,-9.45964527130127
86,3.471400499343872,0, contradiction,-8.96589469909668
87,2.3712472915649414,0, contradiction,-9.620345115661621
88,3.6849617958068848,0, contradiction,-8.917123794555664
89,2.2748873233795166,0, contradiction,-9.365015983581543
90,3.74296498298645,0, contradiction,-8.799479484558105
91,2.37068247795105,0, contradiction,-9.418161392211914
92,3.511990547180176,0, contradiction,-9.039105415344238
93,2.2349889278411865,0, contradiction,-9.46917724609375
94,3.572061777114868,0, contradiction,-8.858633041381836
95,2.4256205558776855,0, contradiction,-9.392422676086426
96,2.824091911315918,0, contradiction,-9.722875595092773
97,1.702513337135315,0, contradiction,-9.951287269592285
98,3.3296921253204346,0, contradiction,-9.459084510803223
99,1.6318995952606201,0, contradiction,-10.2003755569458
100,3.20467472076416,0, contradiction,-9.333842277526855
101,1.5829553604125977,0, contradiction,-10.020803451538086
102,2.6439640522003174,0, contradiction,-10.529719352722168
103,1.3012919425964355,0, contradiction,-10.432229995727539
104,3.215409278869629,0, contradiction,-9.447808265686035
105,1.8831077814102173,0, contradiction,-9.708515167236328
106,3.0680174827575684,0, contradiction,-9.684966087341309
107,1.3908395767211914,0, contradiction,-10.004627227783203
108,3.466088056564331,0, contradiction,-9.378499984741211
109,1.6829938888549805,0, contradiction,-9.529688835144043
110,3.1554906368255615,0, contradiction,-10.040547370910645
111,1.317933201789856,0, contradiction,-10.318854331970215
112,2.9252078533172607,0, contradiction,-9.432673454284668
113,1.405177354812622,0, contradiction,-9.715740203857422
114,2.8507370948791504,0, contradiction,-10.152832984924316
115,1.3257038593292236,0, contradiction,-10.354019165039062
116,2.5377020835876465,0, contradiction,-9.722159385681152
117,1.5889846086502075,0, contradiction,-10.496651649475098
118,3.021267890930176,0, contradiction,-9.324013710021973
119,1.605480670928955,0, contradiction,-9.782537460327148
120,3.203543186187744,0, contradiction,-9.248346328735352
121,1.6429473161697388,0, contradiction,-10.08362102508545
122,3.5469775199890137,0, contradiction,-9.481444358825684
123,1.6479721069335938,0, contradiction,-10.17940902709961
124,3.332000255584717,0, contradiction,-9.493205070495605
125,1.3186426162719727,0, contradiction,-10.049164772033691
126,3.364957332611084,0, contradiction,-9.19887638092041
127,1.5214749574661255,0, contradiction,-9.304780960083008
128,2.9133594036102295,0, contradiction,-9.595962524414062
129,1.4937914609909058,0, contradiction,-9.885988235473633
130,3.503054618835449,0, contradiction,-9.78077220916748
131,1.5277233123779297,0, contradiction,-10.055267333984375
132,4.215221881866455,0, contradiction,-9.179852485656738
133,1.7097809314727783,0, contradiction,-9.798623085021973
134,2.3769357204437256,0, contradiction,-10.33918571472168
135,1.1781055927276611,0, contradiction,-10.453835487365723
136,3.335644483566284,0, contradiction,-9.320237159729004
137,1.589911937713623,0, contradiction,-9.75650405883789
138,3.1080915927886963,0, contradiction,-9.839012145996094
139,1.4455701112747192,0, contradiction,-10.776876449584961
140,2.6619601249694824,0, contradiction,-10.224154472351074
141,1.2067633867263794,0, contradiction,-10.3911771774292
142,3.0181453227996826,0, contradiction,-10.005499839782715
143,1.3255624771118164,0, contradiction,-10.142088890075684
144,3.3185956478118896,0, contradiction,-9.500977516174316
145,1.323094367980957,0, contradiction,-10.356319427490234
146,3.155154228210449,0, contradiction,-9.416893005371094
147,1.7344383001327515,0, contradiction,-10.479934692382812
148,3.133958578109741,0, contradiction,-9.801445960998535
149,1.2715613842010498,0, contradiction,-10.379876136779785
150,2.473249912261963,0, contradiction,-9.727431297302246
151,1.4738945960998535,0, contradiction,-10.363090515136719
152,3.4593348503112793,0, contradiction,-9.411840438842773
153,1.3832831382751465,0, contradiction,-10.061944961547852
154,3.7716615200042725,0, contradiction,-9.399031639099121
155,1.3711223602294922,0, contradiction,-10.200122833251953
156,2.9852991104125977,0, contradiction,-9.994383811950684
157,1.4299050569534302,0, contradiction,-10.323901176452637
158,3.0537023544311523,0, contradiction,-9.733765602111816
159,1.2113640308380127,0, contradiction,-10.381196975708008
160,3.962555408477783,0, contradiction,-9.612208366394043
161,1.08986496925354,0, contradiction,-9.937908172607422
162,3.5931787490844727,0, contradiction,-9.746156692504883
163,1.0344035625457764,0, contradiction,-10.036849021911621
164,3.094881534576416,0, contradiction,-9.539862632751465
165,0.8364719152450562,0, contradiction,-10.157123565673828
166,3.222238779067993,0, contradiction,-9.528711318969727
167,0.9287586212158203,0, contradiction,-9.963217735290527
168,3.045464038848877,0, contradiction,-9.46107292175293
169,0.6775496006011963,1, neutral,-9.772478103637695
170,3.460986614227295,0, contradiction,-9.70646858215332
171,0.9190499782562256,0, contradiction,-9.88281536102295
172,3.785201072692871,0, contradiction,-10.141246795654297
173,0.9568728804588318,0, contradiction,-10.207273483276367
174,4.913796901702881,0, contradiction,-8.532586097717285
175,1.8968451023101807,0, contradiction,-8.998178482055664
176,5.1388397216796875,0, contradiction,-8.010102272033691
177,2.3011083602905273,0, contradiction,-8.292506217956543
178,4.540284156799316,0, contradiction,-7.950235366821289
179,2.1507651805877686,0, contradiction,-8.142144203186035
180,4.1291279792785645,0, contradiction,-8.074457168579102
181,1.5388329029083252,0, contradiction,-8.49263858795166
182,4.401078701019287,0, contradiction,-8.175151824951172
183,1.9303594827651978,0, contradiction,-8.489489555358887
184,4.170356273651123,0, contradiction,-7.848353862762451
185,1.6165014505386353,0, contradiction,-8.043001174926758
186,4.46279764175415,0, contradiction,-8.138350486755371
187,1.5510656833648682,0, contradiction,-8.600545883178711
188,2.9693081378936768,0, contradiction,-7.753162860870361
189,1.9357459545135498,0, contradiction,-8.013174057006836
190,2.8294777870178223,0, contradiction,-8.038237571716309
191,1.9531172513961792,0, contradiction,-8.243145942687988
192,2.8001928329467773,0, contradiction,-7.903284072875977
193,1.459945797920227,0, contradiction,-8.322607040405273
194,3.0283262729644775,0, contradiction,-7.890743255615234
195,1.9003210067749023,0, contradiction,-7.941044807434082
196,2.9092602729797363,0, contradiction,-7.4643473625183105
197,2.0121376514434814,0, contradiction,-8.170805931091309
198,2.71256160736084,0, contradiction,-7.879302978515625
199,1.8175835609436035,0, contradiction,-8.156061172485352
