index,loss,correct,predicted,total_logprob
0,1.044572114944458,0, contradiction,-12.935358047485352
1,0.4588932991027832,1, contradiction,-13.744093894958496
2,1.1339671611785889,0, contradiction,-13.520692825317383
3,0.9417271614074707,0, contradiction,-10.680097579956055
4,3.677412748336792,0, neutral,-11.39856243133545
5,3.4827191829681396,0, contradiction,-11.4307222366333
6,0.3382421135902405,1, contradiction,-11.651719093322754
7,1.2568321228027344,0, contradiction,-11.316925048828125
8,3.4817159175872803,0, contradiction,-11.29511547088623
9,0.8197368383407593,0, neutral,-10.839107513427734
10,0.5841713547706604,1, contradiction,-10.902030944824219
11,3.1790804862976074,0, neutral,-11.343191146850586
12,1.0712809562683105,0, neutral,-10.626852035522461
13,1.058838963508606,0, neutral,-10.585875511169434
14,2.454728364944458,0, neutral,-10.594325065612793
15,1.7231563329696655,0, neutral,-10.431059837341309
16,1.8841361999511719,0, neutral,-10.213215827941895
17,4.866246223449707,0, neutral,-10.326969146728516
18,0.8118045926094055,0, neutral,-9.993094444274902
19,0.551607072353363,1, contradiction,-10.444046974182129
20,3.444953441619873,0, neutral,-9.943429946899414
21,3.3109519481658936,0, contradiction,-12.121119499206543
22,3.028013229370117,0, contradiction,-12.524372100830078
23,0.6585246920585632,1, contradiction,-12.165279388427734
24,1.5206947326660156,0, contradiction,-13.719929695129395
25,0.33693039417266846,1, contradiction,-13.563974380493164
26,1.7973625659942627,0, contradiction,-13.669490814208984
27,3.965841293334961,0, neutral,-12.318164825439453
28,4.254692077636719,0, contradiction,-11.451509475708008
29,0.5979288816452026,1, contradiction,-11.183295249938965
30,0.5912675261497498,1, neutral,-10.722943305969238
31,3.6018569469451904,0, neutral,-10.660656929016113
32,0.6692487597465515,1, neutral,-10.473280906677246
33,0.26649418473243713,1, neutral,-10.63601016998291
34,0.29274141788482666,1, neutral,-11.379725456237793
35,0.32736149430274963,1, neutral,-10.907435417175293
36,0.4479355216026306,1, neutral,-11.511262893676758
37,0.355353981256485,1, neutral,-11.399256706237793
38,0.3622015118598938,1, neutral,-11.732497215270996
39,0.8671461939811707,0, contradiction,-10.2521390914917
40,1.0143496990203857,0, contradiction,-10.137018203735352
41,0.8572083115577698,0, contradiction,-10.127676963806152
42,0.5809277296066284,1, contradiction,-10.774210929870605
43,0.5473693013191223,1, contradiction,-10.980572700500488
44,3.872828483581543,0, contradiction,-10.682952880859375
45,1.0282741785049438,0, contradiction,-10.848374366760254
46,1.0626614093780518,0, contradiction,-10.900725364685059
47,1.0972113609313965,0, contradiction,-10.799226760864258
48,0.26349496841430664,1, contradiction,-10.70709228515625
49,0.1774764358997345,1, contradiction,-10.323590278625488
