index,loss,correct,predicted,total_logprob
0,2.484081745147705,0, contradiction,-10.318302154541016
1,2.2790496349334717,0, contradiction,-10.887005805969238
2,0.5119751691818237,1, contradiction,-10.981894493103027
3,2.120429754257202,0, contradiction,-10.111360549926758
4,0.3391639292240143,1, contradiction,-10.52894401550293
5,0.47552475333213806,1, contradiction,-11.120733261108398
6,1.3664500713348389,0, contradiction,-10.18618106842041
7,0.28741490840911865,1, contradiction,-10.18619155883789
8,3.813311815261841,0, contradiction,-8.72614860534668
9,0.6274515986442566,1, contradiction,-10.552552223205566
10,3.6310253143310547,0, contradiction,-9.076008796691895
11,4.332156658172607,0, contradiction,-7.503795146942139
12,1.1573874950408936,0, contradiction,-7.725674629211426
13,0.2827349007129669,1, contradiction,-7.912469863891602
14,4.521238327026367,0, contradiction,-8.357879638671875
15,0.32567715644836426,1, contradiction,-8.338091850280762
16,1.7237082719802856,0, contradiction,-7.6479339599609375
17,1.2741079330444336,0, contradiction,-7.845129013061523
18,0.799342691898346,0, neutral,-10.011645317077637
19,3.6848576068878174,0, contradiction,-9.533868789672852
20,1.2003791332244873,0, neutral,-9.976784706115723
21,3.374298572540283,0, neutral,-9.906661987304688
22,3.293678045272827,0, contradiction,-9.597169876098633
23,0.5877278447151184,1, contradiction,-9.561583518981934
24,3.7062392234802246,0, contradiction,-9.532645225524902
25,0.9023327231407166,0, neutral,-9.5908203125
26,3.574125289916992,0, contradiction,-9.31428050994873
27,0.5288166403770447,1, contradiction,-9.633368492126465
28,1.1948764324188232,0, contradiction,-10.174159049987793
29,0.9986699819564819,0, neutral,-11.094193458557129
30,3.7700023651123047,0, contradiction,-8.550581932067871
31,0.17883999645709991,1, contradiction,-8.304882049560547
32,0.6375672817230225,1, contradiction,-9.113594055175781
33,1.8861260414123535,0, contradiction,-8.527314186096191
34,0.13303282856941223,1, contradiction,-8.404874801635742
35,1.0386765003204346,0, contradiction,-10.067419052124023
36,1.6922414302825928,0, contradiction,-9.386554718017578
37,4.0801191329956055,0, contradiction,-8.327378273010254
38,1.4306004047393799,0, contradiction,-8.985289573669434
39,1.1811394691467285,0, contradiction,-9.11693286895752
40,0.19001410901546478,1, contradiction,-8.4908447265625
41,1.5192450284957886,0, contradiction,-8.977426528930664
42,1.1611018180847168,0, contradiction,-9.059685707092285
43,3.7886197566986084,0, contradiction,-8.307441711425781
44,0.19110696017742157,1, contradiction,-8.499628067016602
45,2.268252372741699,0, contradiction,-8.485774040222168
46,3.469374179840088,0, contradiction,-8.959551811218262
47,0.3050759732723236,1, contradiction,-9.271655082702637
48,0.38624870777130127,1, contradiction,-10.052309036254883
49,3.1529531478881836,0, contradiction,-10.210223197937012
50,3.1027793884277344,0, contradiction,-9.991238594055176
51,1.2982338666915894,0, contradiction,-10.2074556350708
52,1.3134030103683472,0, contradiction,-10.26600170135498
53,1.3895270824432373,0, contradiction,-10.11722469329834
54,0.9401541352272034,0, neutral,-10.361518859863281
55,0.9117550253868103,0, neutral,-10.45869255065918
56,3.508464813232422,0, neutral,-10.704462051391602
57,3.4676871299743652,0, contradiction,-8.77126693725586
58,3.3808159828186035,0, contradiction,-9.426960945129395
59,0.30851611495018005,1, contradiction,-8.790267944335938
60,0.30754712224006653,1, contradiction,-9.486010551452637
61,4.23333215713501,0, contradiction,-8.411022186279297
62,0.6494816541671753,1, neutral,-9.388689994812012
63,0.3060217499732971,1, contradiction,-8.128334045410156
64,1.6371524333953857,0, contradiction,-8.629097938537598
65,0.17154563963413239,1, contradiction,-8.380644798278809
66,3.768666982650757,0, neutral,-9.067529678344727
67,1.7144489288330078,0, contradiction,-9.916131973266602
68,0.9727007746696472,0, contradiction,-10.317770957946777
69,0.3825625479221344,1, contradiction,-8.804472923278809
70,4.211484909057617,0, contradiction,-8.412496566772461
71,2.992952823638916,0, contradiction,-7.894192218780518
72,0.19953756034374237,1, contradiction,-7.51300048828125
73,1.8519096374511719,0, contradiction,-7.697422981262207
74,2.241136312484741,0, contradiction,-7.348241329193115
75,0.23088358342647552,1, contradiction,-8.104138374328613
76,2.9951984882354736,0, contradiction,-8.695863723754883
77,0.3139074742794037,1, contradiction,-8.209671020507812
78,3.1909289360046387,0, contradiction,-7.083570957183838
79,1.2817702293395996,0, contradiction,-8.91313648223877
80,2.1122665405273438,0, contradiction,-7.536075592041016
81,3.9656426906585693,0, contradiction,-7.443455219268799
82,0.1065756157040596,1, contradiction,-7.3541741371154785
83,0.05742402374744415,1, contradiction,-6.708258628845215
84,4.986907958984375,0, contradiction,-6.654754638671875
85,4.306015968322754,0, contradiction,-7.238321304321289
86,4.709473133087158,0, contradiction,-7.267318248748779
87,0.122926726937294,1, contradiction,-7.258302688598633
88,0.14361025393009186,1, contradiction,-7.0079240798950195
89,3.1049857139587402,0, contradiction,-7.20321798324585
90,0.155490443110466,1, contradiction,-6.89537239074707
91,0.14492195844650269,1, contradiction,-6.92489767074585
92,2.82678484916687,0, contradiction,-9.545221328735352
93,0.7414560317993164,1, contradiction,-10.013449668884277
94,0.4986717402935028,1, contradiction,-9.482860565185547
95,0.7795162796974182,0, neutral,-10.392839431762695
96,0.6076189279556274,1, contradiction,-10.162096977233887
97,0.4088664650917053,1, neutral,-10.253414154052734
98,2.8708372116088867,0, contradiction,-8.390656471252441
99,0.33282724022865295,1, contradiction,-9.401254653930664
100,2.459139347076416,0, contradiction,-8.746956825256348
101,2.098050594329834,0, contradiction,-8.129487037658691
102,0.4344467222690582,1, contradiction,-9.903831481933594
103,2.96124529838562,0, contradiction,-8.299947738647461
104,3.398225784301758,0, contradiction,-8.395232200622559
105,2.62614369392395,0, contradiction,-8.187676429748535
106,0.27801740169525146,1, contradiction,-7.957313060760498
107,0.2507762312889099,1, contradiction,-7.904719352722168
108,4.051535606384277,0, contradiction,-7.282939910888672
109,4.032681941986084,0, contradiction,-7.1920084953308105
110,0.06821270287036896,1, contradiction,-7.218454837799072
111,0.08851291984319687,1, contradiction,-7.17750883102417
112,0.09918446838855743,1, contradiction,-7.370029926300049
113,4.28628396987915,0, contradiction,-7.550242900848389
114,0.14396582543849945,1, contradiction,-7.433370590209961
115,4.529927730560303,0, contradiction,-6.708861827850342
116,0.102692611515522,1, contradiction,-6.7950334548950195
117,0.40112394094467163,1, contradiction,-7.558087348937988
118,1.7228339910507202,0, contradiction,-7.149087429046631
119,4.620999336242676,0, contradiction,-7.512033462524414
120,4.693894386291504,0, contradiction,-7.462197303771973
121,1.9457625150680542,0, contradiction,-7.951424598693848
122,0.2653469741344452,1, contradiction,-8.415548324584961
123,4.07279634475708,0, contradiction,-9.747920989990234
124,4.072868824005127,0, contradiction,-9.918646812438965
125,1.1677711009979248,0, contradiction,-8.376490592956543
126,4.072332382202148,0, contradiction,-7.945346832275391
127,0.07257705926895142,1, contradiction,-7.423313140869141
128,0.14782240986824036,1, contradiction,-7.890887260437012
129,3.8237860202789307,0, contradiction,-7.8075032234191895
130,3.2408552169799805,0, contradiction,-7.747974395751953
131,0.2961583435535431,1, contradiction,-7.630899906158447
132,0.2884361445903778,1, contradiction,-7.702642917633057
133,0.16238227486610413,1, contradiction,-7.9782819747924805
134,3.0770859718322754,0, contradiction,-7.666922092437744
135,3.158442735671997,0, neutral,-10.236919403076172
136,0.9498928785324097,0, neutral,-10.19819450378418
137,3.250051498413086,0, neutral,-10.512449264526367
138,0.8235495686531067,0, neutral,-10.484596252441406
139,2.5949625968933105,0, contradiction,-9.855853080749512
140,0.7328205108642578,1, neutral,-9.918540954589844
141,0.3203972578048706,1, neutral,-10.38762092590332
142,1.213629961013794,0, neutral,-9.991471290588379
143,0.8973823189735413,0, contradiction,-8.40354061126709
144,0.5124222040176392,1, neutral,-9.404720306396484
